Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,division,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,jornada
2013-02-03,Sociedad,Mallorca,3.0,0.0,H,0.0,0.0,D,1,27.0,6.0,11.0,3.0,12.0,14.0,9.0,4.0,2.0,2.0,0.0,1.0,12-13,22
2013-02-03,Malaga,Zaragoza,1.0,1.0,D,1.0,1.0,D,1,7.0,15.0,3.0,4.0,15.0,13.0,4.0,6.0,4.0,3.0,0.0,1.0,12-13,22
2013-02-09,Celta,Valencia,0.0,1.0,A,0.0,0.0,D,1,6.0,15.0,2.0,4.0,11.0,14.0,10.0,5.0,2.0,4.0,0.0,0.0,12-13,23
2013-02-09,La Coruna,Granada,0.0,3.0,A,0.0,1.0,A,1,16.0,14.0,1.0,4.0,10.0,13.0,5.0,5.0,3.0,3.0,1.0,0.0,12-13,23
2013-02-09,Levante,Malaga,1.0,2.0,A,1.0,1.0,D,1,12.0,8.0,4.0,4.0,14.0,11.0,4.0,4.0,4.0,1.0,0.0,0.0,12-13,23
2013-02-09,Mallorca,Osasuna,1.0,1.0,D,0.0,0.0,D,1,12.0,10.0,2.0,3.0,10.0,12.0,12.0,2.0,3.0,3.0,0.0,0.0,12-13,23
2013-02-09,Real Madrid,Sevilla,4.0,1.0,H,2.0,0.0,H,1,18.0,12.0,10.0,6.0,19.0,19.0,5.0,9.0,4.0,1.0,1.0,1.0,12-13,23
2013-02-10,Zaragoza,Sociedad,1.0,2.0,A,0.0,2.0,A,1,10.0,14.0,3.0,7.0,11.0,6.0,5.0,6.0,3.0,0.0,1.0,0.0,12-13,23
2013-02-10,Vallecano,Ath Madrid,2.0,1.0,H,2.0,0.0,H,1,10.0,20.0,3.0,7.0,17.0,16.0,2.0,8.0,2.0,2.0,0.0,0.0,12-13,23
2013-02-10,Ath Bilbao,Espanol,0.0,4.0,A,0.0,1.0,A,1,16.0,9.0,5.0,5.0,12.0,16.0,12.0,3.0,2.0,7.0,0.0,0.0,12-13,23
2013-02-10,Barcelona,Getafe,6.0,1.0,H,2.0,0.0,H,1,17.0,6.0,9.0,1.0,13.0,9.0,4.0,0.0,1.0,2.0,0.0,0.0,12-13,23
2013-02-11,Betis,Valladolid,0.0,0.0,D,0.0,0.0,D,1,22.0,3.0,3.0,0.0,13.0,16.0,8.0,3.0,0.0,3.0,1.0,1.0,12-13,23
2013-02-15,Sevilla,La Coruna,3.0,1.0,H,3.0,1.0,H,1,20.0,13.0,9.0,6.0,21.0,4.0,6.0,7.0,6.0,2.0,0.0,0.0,12-13,24
2013-02-16,Getafe,Celta,3.0,1.0,H,3.0,1.0,H,1,15.0,5.0,10.0,2.0,16.0,9.0,7.0,4.0,1.0,1.0,0.0,0.0,12-13,24
2013-02-16,Granada,Barcelona,1.0,2.0,A,1.0,0.0,H,1,6.0,17.0,5.0,8.0,15.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,12-13,24
2013-02-16,Malaga,Ath Bilbao,1.0,0.0,H,1.0,0.0,H,1,12.0,8.0,7.0,6.0,16.0,17.0,5.0,8.0,2.0,2.0,0.0,0.0,12-13,24
2013-02-16,Osasuna,Zaragoza,1.0,0.0,H,1.0,0.0,H,1,8.0,10.0,3.0,3.0,25.0,13.0,7.0,4.0,7.0,7.0,0.0,0.0,12-13,24
2013-02-17,Espanol,Betis,1.0,0.0,H,1.0,0.0,H,1,6.0,5.0,2.0,2.0,24.0,21.0,8.0,5.0,4.0,3.0,0.0,0.0,12-13,24
2013-02-17,Real Madrid,Vallecano,2.0,0.0,H,2.0,0.0,H,1,10.0,10.0,6.0,1.0,15.0,18.0,2.0,8.0,3.0,4.0,1.0,0.0,12-13,24
2013-02-17,Sociedad,Levante,1.0,1.0,D,1.0,1.0,D,1,12.0,7.0,5.0,7.0,13.0,16.0,12.0,4.0,2.0,5.0,0.0,1.0,12-13,24
2013-02-17,Valencia,Mallorca,2.0,0.0,H,0.0,0.0,D,1,4.0,16.0,2.0,8.0,13.0,16.0,2.0,6.0,5.0,3.0,1.0,0.0,12-13,24
2013-02-17,Valladolid,Ath Madrid,0.0,3.0,A,0.0,1.0,A,1,3.0,13.0,0.0,8.0,10.0,13.0,3.0,4.0,4.0,0.0,0.0,0.0,12-13,24
2013-02-22,Ath Bilbao,Sociedad,1.0,3.0,A,1.0,1.0,D,1,18.0,13.0,5.0,5.0,17.0,22.0,7.0,4.0,3.0,1.0,0.0,0.0,12-13,25
2013-02-23,Barcelona,Sevilla,2.0,1.0,H,0.0,1.0,A,1,17.0,7.0,3.0,4.0,10.0,12.0,10.0,1.0,0.0,2.0,0.0,0.0,12-13,25
2013-02-23,Zaragoza,Valencia,2.0,2.0,D,2.0,1.0,H,1,14.0,11.0,6.0,8.0,18.0,19.0,5.0,5.0,5.0,4.0,1.0,0.0,12-13,25
2013-02-23,Mallorca,Getafe,1.0,3.0,A,1.0,0.0,H,1,15.0,15.0,4.0,4.0,14.0,10.0,13.0,5.0,3.0,4.0,0.0,0.0,12-13,25
2013-02-23,La Coruna,Real Madrid,1.0,2.0,A,1.0,0.0,H,1,15.0,17.0,5.0,8.0,11.0,13.0,3.0,5.0,3.0,3.0,0.0,1.0,12-13,25
2013-02-24,Vallecano,Valladolid,1.0,2.0,A,0.0,0.0,D,1,18.0,17.0,8.0,3.0,14.0,14.0,10.0,5.0,2.0,2.0,0.0,0.0,12-13,25
2013-02-24,Celta,Granada,2.0,1.0,H,1.0,1.0,D,1,13.0,9.0,4.0,2.0,14.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,12-13,25
2013-02-24,Ath Madrid,Espanol,1.0,0.0,H,1.0,0.0,H,1,10.0,12.0,3.0,1.0,16.0,23.0,5.0,4.0,3.0,7.0,1.0,0.0,12-13,25
2013-02-24,Betis,Malaga,3.0,0.0,H,3.0,0.0,H,1,21.0,3.0,8.0,1.0,18.0,12.0,6.0,2.0,2.0,1.0,0.0,1.0,12-13,25
2013-02-25,Levante,Osasuna,0.0,2.0,A,0.0,0.0,D,1,8.0,17.0,3.0,6.0,10.0,22.0,7.0,2.0,0.0,2.0,0.0,0.0,12-13,25
2013-03-01,Getafe,Zaragoza,2.0,0.0,H,1.0,0.0,H,1,8.0,12.0,4.0,3.0,20.0,20.0,5.0,7.0,3.0,2.0,1.0,1.0,12-13,26
2013-03-02,Valencia,Levante,2.0,2.0,D,2.0,1.0,H,1,19.0,8.0,6.0,4.0,13.0,17.0,6.0,4.0,2.0,5.0,0.0,0.0,12-13,26
2013-03-02,Real Madrid,Barcelona,2.0,1.0,H,1.0,1.0,D,1,14.0,5.0,6.0,2.0,21.0,19.0,4.0,1.0,4.0,6.0,0.0,1.0,12-13,26
2013-03-02,Osasuna,Ath Bilbao,0.0,1.0,A,0.0,0.0,D,1,18.0,7.0,6.0,2.0,13.0,17.0,9.0,4.0,1.0,4.0,0.0,0.0,12-13,26
2013-03-02,La Coruna,Vallecano,0.0,0.0,D,0.0,0.0,D,1,13.0,18.0,4.0,3.0,13.0,18.0,3.0,7.0,1.0,5.0,1.0,0.0,12-13,26
2013-03-03,Malaga,Ath Madrid,0.0,0.0,D,0.0,0.0,D,1,6.0,15.0,2.0,2.0,16.0,21.0,3.0,4.0,2.0,4.0,0.0,0.0,12-13,26
2013-03-03,Espanol,Valladolid,0.0,0.0,D,0.0,0.0,D,1,11.0,7.0,0.0,1.0,7.0,16.0,8.0,4.0,0.0,1.0,0.0,0.0,12-13,26
2013-03-03,Granada,Mallorca,1.0,2.0,A,1.0,1.0,D,1,10.0,8.0,5.0,5.0,20.0,18.0,7.0,1.0,1.0,3.0,0.0,0.0,12-13,26
2013-03-03,Sociedad,Betis,3.0,3.0,D,0.0,1.0,A,1,14.0,17.0,7.0,4.0,6.0,16.0,12.0,4.0,1.0,5.0,0.0,0.0,12-13,26
2013-03-04,Sevilla,Celta,4.0,1.0,H,2.0,1.0,H,1,12.0,14.0,7.0,4.0,11.0,9.0,1.0,3.0,1.0,1.0,0.0,0.0,12-13,26
2013-03-08,Betis,Osasuna,2.0,1.0,H,1.0,0.0,H,1,9.0,18.0,5.0,3.0,18.0,18.0,0.0,5.0,5.0,4.0,0.0,1.0,12-13,27
2013-03-09,Vallecano,Espanol,2.0,0.0,H,1.0,0.0,H,1,16.0,15.0,9.0,3.0,13.0,17.0,7.0,7.0,4.0,5.0,0.0,0.0,12-13,27
2013-03-09,Valladolid,Malaga,1.0,1.0,D,1.0,1.0,D,1,9.0,6.0,4.0,1.0,14.0,12.0,8.0,1.0,1.0,1.0,0.0,0.0,12-13,27
2013-03-09,Mallorca,Sevilla,2.0,1.0,H,1.0,0.0,H,1,10.0,17.0,5.0,5.0,23.0,9.0,6.0,9.0,3.0,2.0,1.0,0.0,12-13,27
2013-03-09,Barcelona,La Coruna,2.0,0.0,H,1.0,0.0,H,1,12.0,4.0,7.0,0.0,14.0,10.0,2.0,0.0,2.0,1.0,0.0,0.0,12-13,27
2013-03-10,Ath Bilbao,Valencia,1.0,0.0,H,0.0,0.0,D,1,9.0,16.0,3.0,5.0,17.0,19.0,7.0,6.0,1.0,6.0,0.0,0.0,12-13,27
2013-03-10,Ath Madrid,Sociedad,0.0,1.0,A,0.0,0.0,D,1,21.0,10.0,3.0,3.0,20.0,14.0,7.0,5.0,5.0,2.0,0.0,0.0,12-13,27
2013-03-10,Levante,Getafe,0.0,0.0,D,0.0,0.0,D,1,16.0,13.0,5.0,3.0,19.0,13.0,6.0,3.0,2.0,3.0,0.0,0.0,12-13,27
2013-03-10,Celta,Real Madrid,1.0,2.0,A,0.0,0.0,D,1,19.0,23.0,10.0,11.0,11.0,6.0,9.0,6.0,2.0,1.0,0.0,0.0,12-13,27
2013-03-11,Zaragoza,Granada,0.0,0.0,D,0.0,0.0,D,1,8.0,12.0,3.0,1.0,15.0,18.0,3.0,7.0,3.0,2.0,0.0,0.0,12-13,27
2013-03-15,La Coruna,Celta,3.0,1.0,H,1.0,0.0,H,1,17.0,10.0,8.0,1.0,12.0,19.0,8.0,3.0,2.0,3.0,0.0,1.0,12-13,28
2013-03-16,Getafe,Ath Bilbao,1.0,0.0,H,1.0,0.0,H,1,19.0,10.0,8.0,1.0,14.0,12.0,8.0,6.0,2.0,4.0,0.0,0.0,12-13,28
2013-03-16,Real Madrid,Mallorca,5.0,2.0,H,1.0,2.0,A,1,24.0,15.0,13.0,6.0,9.0,11.0,11.0,4.0,0.0,1.0,0.0,0.0,12-13,28
2013-03-16,Sociedad,Valladolid,4.0,1.0,H,3.0,0.0,H,1,20.0,13.0,10.0,5.0,3.0,12.0,4.0,7.0,0.0,1.0,0.0,0.0,12-13,28
2013-03-16,Valencia,Betis,3.0,0.0,H,1.0,0.0,H,1,15.0,9.0,4.0,4.0,17.0,12.0,9.0,4.0,3.0,3.0,0.0,1.0,12-13,28
2013-03-17,Barcelona,Vallecano,3.0,1.0,H,2.0,0.0,H,1,19.0,17.0,7.0,8.0,9.0,18.0,6.0,10.0,1.0,4.0,0.0,0.0,12-13,28
2013-03-17,Malaga,Espanol,0.0,2.0,A,0.0,0.0,D,1,15.0,9.0,2.0,5.0,9.0,18.0,4.0,5.0,2.0,3.0,0.0,0.0,12-13,28
2013-03-17,Sevilla,Zaragoza,4.0,0.0,H,1.0,0.0,H,1,17.0,9.0,6.0,2.0,15.0,16.0,7.0,2.0,2.0,2.0,0.0,1.0,12-13,28
2013-03-17,Osasuna,Ath Madrid,0.0,2.0,A,0.0,1.0,A,1,19.0,12.0,5.0,7.0,7.0,22.0,8.0,7.0,1.0,4.0,0.0,0.0,12-13,28
2013-03-17,Granada,Levante,1.0,1.0,D,1.0,0.0,H,1,14.0,7.0,5.0,1.0,19.0,16.0,4.0,1.0,8.0,6.0,0.0,0.0,12-13,28
2013-03-30,Celta,Barcelona,2.0,2.0,D,1.0,1.0,D,1,8.0,8.0,3.0,3.0,15.0,12.0,5.0,9.0,4.0,3.0,0.0,0.0,12-13,29
2013-03-30,Levante,Sevilla,1.0,0.0,H,1.0,0.0,H,1,17.0,25.0,4.0,6.0,17.0,16.0,6.0,5.0,4.0,3.0,0.0,0.0,12-13,29
2013-03-30,Vallecano,Malaga,1.0,3.0,A,1.0,1.0,D,1,15.0,12.0,6.0,4.0,14.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,12-13,29
2013-03-30,Zaragoza,Real Madrid,1.0,1.0,D,1.0,1.0,D,1,12.0,16.0,5.0,6.0,17.0,13.0,3.0,3.0,3.0,3.0,0.0,0.0,12-13,29
2013-03-31,Mallorca,La Coruna,2.0,3.0,A,1.0,1.0,D,1,20.0,14.0,5.0,9.0,12.0,6.0,10.0,4.0,3.0,2.0,0.0,0.0,12-13,29
2013-03-31,Valladolid,Osasuna,1.0,3.0,A,1.0,0.0,H,1,9.0,12.0,2.0,7.0,13.0,13.0,11.0,7.0,1.0,1.0,0.0,0.0,12-13,29
2013-03-31,Espanol,Sociedad,2.0,2.0,D,2.0,1.0,H,1,7.0,15.0,4.0,4.0,18.0,19.0,4.0,5.0,2.0,4.0,0.0,0.0,12-13,29
2013-03-31,Ath Madrid,Valencia,1.0,1.0,D,1.0,1.0,D,1,9.0,15.0,4.0,3.0,21.0,8.0,6.0,7.0,3.0,3.0,0.0,0.0,12-13,29
2013-04-01,Betis,Getafe,0.0,0.0,D,0.0,0.0,D,1,8.0,16.0,4.0,7.0,13.0,10.0,6.0,5.0,4.0,2.0,0.0,0.0,12-13,29
2013-04-01,Ath Bilbao,Granada,1.0,0.0,H,0.0,0.0,D,1,14.0,7.0,4.0,3.0,14.0,19.0,3.0,8.0,1.0,1.0,1.0,0.0,12-13,29
2013-04-05,Granada,Betis,1.0,5.0,A,0.0,3.0,A,1,23.0,13.0,5.0,6.0,14.0,8.0,17.0,2.0,2.0,2.0,1.0,0.0,12-13,30
2013-04-06,Barcelona,Mallorca,5.0,0.0,H,4.0,0.0,H,1,22.0,13.0,9.0,3.0,12.0,14.0,5.0,5.0,1.0,1.0,0.0,0.0,12-13,30
2013-04-06,Sociedad,Malaga,4.0,2.0,H,3.0,1.0,H,1,7.0,9.0,5.0,3.0,13.0,16.0,5.0,2.0,2.0,2.0,0.0,0.0,12-13,30
2013-04-06,La Coruna,Zaragoza,3.0,2.0,H,2.0,2.0,D,1,12.0,7.0,6.0,3.0,14.0,18.0,6.0,4.0,5.0,3.0,0.0,1.0,12-13,30
2013-04-06,Real Madrid,Levante,5.0,1.0,H,2.0,1.0,H,1,36.0,11.0,12.0,3.0,10.0,9.0,6.0,5.0,1.0,0.0,0.0,0.0,12-13,30
2013-04-07,Celta,Vallecano,0.0,2.0,A,0.0,1.0,A,1,14.0,11.0,2.0,6.0,12.0,15.0,9.0,4.0,5.0,5.0,0.0,0.0,12-13,30
2013-04-07,Valencia,Valladolid,2.0,1.0,H,1.0,0.0,H,1,27.0,9.0,11.0,4.0,3.0,13.0,5.0,5.0,1.0,0.0,0.0,1.0,12-13,30
2013-04-07,Getafe,Ath Madrid,0.0,0.0,D,0.0,0.0,D,1,17.0,11.0,4.0,5.0,10.0,20.0,1.0,7.0,2.0,1.0,0.0,2.0,12-13,30
2013-04-07,Osasuna,Espanol,0.0,2.0,A,0.0,0.0,D,1,13.0,10.0,3.0,4.0,13.0,21.0,5.0,6.0,4.0,4.0,0.0,0.0,12-13,30
2013-04-08,Sevilla,Ath Bilbao,2.0,1.0,H,1.0,0.0,H,1,15.0,12.0,4.0,2.0,13.0,13.0,3.0,2.0,3.0,5.0,1.0,1.0,12-13,30
2013-04-12,Betis,Sevilla,3.0,3.0,D,1.0,3.0,A,1,26.0,12.0,4.0,5.0,14.0,15.0,5.0,1.0,5.0,2.0,0.0,1.0,12-13,31
2013-04-13,Malaga,Osasuna,1.0,0.0,H,0.0,0.0,D,1,16.0,10.0,8.0,1.0,15.0,19.0,10.0,2.0,2.0,4.0,0.0,0.0,12-13,31
2013-04-13,Levante,La Coruna,0.0,4.0,A,0.0,3.0,A,1,23.0,18.0,5.0,9.0,11.0,4.0,7.0,5.0,2.0,1.0,0.0,0.0,12-13,31
2013-04-13,Valladolid,Getafe,2.0,1.0,H,0.0,1.0,A,1,22.0,10.0,10.0,2.0,11.0,14.0,6.0,5.0,2.0,2.0,0.0,1.0,12-13,31
2013-04-13,Espanol,Valencia,3.0,3.0,D,1.0,0.0,H,1,17.0,17.0,7.0,5.0,13.0,11.0,6.0,6.0,2.0,2.0,1.0,0.0,12-13,31
2013-04-14,Ath Bilbao,Real Madrid,0.0,3.0,A,0.0,1.0,A,1,11.0,14.0,2.0,6.0,16.0,11.0,7.0,5.0,3.0,2.0,0.0,0.0,12-13,31
2013-04-14,Ath Madrid,Granada,5.0,0.0,H,2.0,0.0,H,1,16.0,13.0,8.0,5.0,12.0,17.0,5.0,1.0,1.0,3.0,0.0,0.0,12-13,31
2013-04-14,Vallecano,Sociedad,0.0,2.0,A,0.0,2.0,A,1,11.0,11.0,5.0,5.0,13.0,10.0,9.0,6.0,5.0,3.0,0.0,0.0,12-13,31
2013-04-14,Zaragoza,Barcelona,0.0,3.0,A,0.0,2.0,A,1,12.0,11.0,2.0,6.0,16.0,15.0,2.0,7.0,3.0,2.0,0.0,0.0,12-13,31
2013-04-15,Mallorca,Celta,1.0,0.0,H,0.0,0.0,D,1,14.0,8.0,6.0,2.0,17.0,19.0,9.0,1.0,3.0,1.0,0.0,0.0,12-13,31
2013-04-19,Mallorca,Vallecano,1.0,1.0,D,1.0,1.0,D,1,11.0,19.0,5.0,3.0,30.0,12.0,5.0,3.0,4.0,5.0,0.0,0.0,12-13,32
2013-04-20,Valencia,Malaga,5.0,1.0,H,4.0,1.0,H,1,14.0,11.0,10.0,3.0,23.0,17.0,5.0,8.0,3.0,6.0,0.0,0.0,12-13,32
2013-04-20,Real Madrid,Betis,3.0,1.0,H,1.0,0.0,H,1,20.0,20.0,8.0,7.0,9.0,14.0,7.0,5.0,3.0,1.0,0.0,0.0,12-13,32
2013-04-20,Granada,Valladolid,1.0,1.0,D,0.0,0.0,D,1,28.0,2.0,10.0,2.0,12.0,13.0,9.0,0.0,3.0,1.0,0.0,0.0,12-13,32
2013-04-20,Barcelona,Levante,1.0,0.0,H,0.0,0.0,D,1,18.0,4.0,9.0,0.0,13.0,6.0,11.0,1.0,1.0,2.0,0.0,0.0,12-13,32
2013-04-21,Sevilla,Ath Madrid,0.0,1.0,A,0.0,0.0,D,1,13.0,8.0,3.0,1.0,12.0,18.0,4.0,1.0,1.0,5.0,0.0,0.0,12-13,32
2013-04-21,Osasuna,Sociedad,0.0,0.0,D,0.0,0.0,D,1,14.0,12.0,4.0,4.0,14.0,10.0,6.0,8.0,3.0,4.0,0.0,0.0,12-13,32
2013-04-21,La Coruna,Ath Bilbao,1.0,1.0,D,1.0,1.0,D,1,10.0,17.0,4.0,3.0,11.0,19.0,3.0,5.0,1.0,3.0,0.0,1.0,12-13,32
2013-04-21,Getafe,Espanol,0.0,2.0,A,0.0,1.0,A,1,7.0,9.0,3.0,7.0,21.0,18.0,1.0,7.0,3.0,7.0,2.0,0.0,12-13,32
2013-04-22,Celta,Zaragoza,2.0,1.0,H,1.0,1.0,D,1,16.0,10.0,3.0,3.0,19.0,13.0,4.0,5.0,6.0,4.0,0.0,0.0,12-13,32
2013-04-26,Vallecano,Osasuna,2.0,2.0,D,1.0,2.0,A,1,11.0,6.0,5.0,5.0,9.0,19.0,9.0,4.0,1.0,3.0,0.0,0.0,12-13,33
2013-04-27,Levante,Celta,0.0,1.0,A,0.0,1.0,A,1,11.0,9.0,2.0,4.0,16.0,13.0,10.0,3.0,2.0,5.0,0.0,0.0,12-13,33
2013-04-27,Ath Bilbao,Barcelona,2.0,2.0,D,1.0,0.0,H,1,7.0,15.0,3.0,6.0,17.0,11.0,2.0,1.0,3.0,2.0,0.0,0.0,12-13,33
2013-04-27,Ath Madrid,Real Madrid,1.0,2.0,A,1.0,1.0,D,1,11.0,6.0,4.0,4.0,17.0,15.0,2.0,2.0,4.0,4.0,0.0,0.0,12-13,33
2013-04-27,Zaragoza,Mallorca,3.0,2.0,H,1.0,1.0,D,1,13.0,11.0,6.0,4.0,16.0,27.0,7.0,4.0,4.0,2.0,0.0,0.0,12-13,33
2013-04-28,Espanol,Granada,0.0,1.0,A,0.0,1.0,A,1,9.0,11.0,2.0,4.0,18.0,17.0,5.0,2.0,1.0,1.0,0.0,0.0,12-13,33
2013-04-28,Malaga,Getafe,2.0,1.0,H,1.0,0.0,H,1,12.0,14.0,7.0,4.0,15.0,10.0,3.0,8.0,3.0,3.0,0.0,0.0,12-13,33
2013-04-28,Sociedad,Valencia,4.0,2.0,H,1.0,1.0,D,1,19.0,15.0,6.0,7.0,16.0,19.0,8.0,7.0,3.0,4.0,0.0,0.0,12-13,33
2013-04-28,Valladolid,Sevilla,1.0,1.0,D,1.0,0.0,H,1,12.0,15.0,4.0,7.0,14.0,9.0,2.0,8.0,2.0,2.0,0.0,0.0,12-13,33
2013-04-29,Betis,La Coruna,1.0,1.0,D,0.0,1.0,A,1,20.0,12.0,4.0,6.0,17.0,19.0,8.0,3.0,5.0,4.0,0.0,0.0,12-13,33
2013-05-03,Celta,Ath Bilbao,1.0,1.0,D,0.0,1.0,A,1,21.0,8.0,6.0,2.0,10.0,13.0,9.0,4.0,1.0,4.0,0.0,0.0,12-13,34
2013-05-04,La Coruna,Ath Madrid,0.0,0.0,D,0.0,0.0,D,1,10.0,9.0,3.0,0.0,12.0,12.0,5.0,10.0,1.0,1.0,0.0,0.0,12-13,34
2013-05-04,Real Madrid,Valladolid,4.0,3.0,H,2.0,2.0,D,1,27.0,14.0,11.0,6.0,7.0,10.0,7.0,10.0,1.0,3.0,0.0,0.0,12-13,34
2013-05-04,Valencia,Osasuna,4.0,0.0,H,2.0,0.0,H,1,18.0,8.0,7.0,3.0,17.0,17.0,7.0,7.0,2.0,3.0,0.0,2.0,12-13,34
2013-05-04,Granada,Malaga,1.0,0.0,H,1.0,0.0,H,1,14.0,10.0,4.0,4.0,22.0,13.0,6.0,2.0,4.0,2.0,0.0,0.0,12-13,34
2013-05-05,Sevilla,Espanol,3.0,0.0,H,3.0,0.0,H,1,16.0,11.0,5.0,4.0,11.0,13.0,7.0,1.0,1.0,2.0,0.0,0.0,12-13,34
2013-05-05,Barcelona,Betis,4.0,2.0,H,1.0,2.0,A,1,19.0,5.0,10.0,3.0,12.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,12-13,34
2013-05-05,Zaragoza,Vallecano,3.0,0.0,H,1.0,0.0,H,1,16.0,7.0,6.0,3.0,14.0,12.0,5.0,7.0,4.0,2.0,0.0,0.0,12-13,34
2013-05-05,Mallorca,Levante,1.0,1.0,D,1.0,1.0,D,1,21.0,3.0,8.0,1.0,16.0,14.0,10.0,1.0,0.0,3.0,0.0,0.0,12-13,34
2013-05-06,Getafe,Sociedad,2.0,1.0,H,2.0,1.0,H,1,15.0,10.0,6.0,4.0,15.0,11.0,5.0,8.0,3.0,3.0,0.0,0.0,12-13,34
2013-05-08,Real Madrid,Malaga,6.0,2.0,H,4.0,2.0,H,1,20.0,9.0,9.0,3.0,11.0,9.0,9.0,4.0,1.0,3.0,0.0,2.0,12-13,35
2013-05-08,Celta,Ath Madrid,1.0,3.0,A,0.0,0.0,D,1,13.0,10.0,4.0,5.0,14.0,18.0,4.0,4.0,3.0,4.0,0.0,0.0,12-13,35
2013-05-10,Levante,Zaragoza,0.0,0.0,D,0.0,0.0,D,1,11.0,16.0,3.0,3.0,16.0,18.0,2.0,9.0,3.0,3.0,2.0,0.0,12-13,35
2013-05-11,Ath Bilbao,Mallorca,2.0,1.0,H,1.0,0.0,H,1,9.0,18.0,4.0,5.0,18.0,22.0,6.0,4.0,4.0,2.0,0.0,2.0,12-13,35
2013-05-11,Osasuna,Getafe,1.0,0.0,H,0.0,0.0,D,1,21.0,6.0,4.0,2.0,20.0,16.0,4.0,4.0,3.0,5.0,0.0,0.0,12-13,35
2013-05-11,Valladolid,La Coruna,1.0,0.0,H,0.0,0.0,D,1,7.0,14.0,3.0,3.0,14.0,1.0,2.0,6.0,3.0,1.0,0.0,0.0,12-13,35
2013-05-11,Espanol,Real Madrid,1.0,1.0,D,1.0,0.0,H,1,7.0,11.0,5.0,4.0,13.0,17.0,8.0,3.0,5.0,6.0,1.0,0.0,12-13,35
2013-05-12,Vallecano,Valencia,0.0,4.0,A,0.0,2.0,A,1,14.0,20.0,3.0,7.0,15.0,12.0,8.0,4.0,5.0,2.0,0.0,0.0,12-13,35
2013-05-12,Betis,Celta,1.0,0.0,H,0.0,0.0,D,1,16.0,4.0,5.0,2.0,17.0,14.0,3.0,3.0,4.0,3.0,0.0,0.0,12-13,35
2013-05-12,Malaga,Sevilla,0.0,0.0,D,0.0,0.0,D,1,9.0,10.0,0.0,2.0,11.0,15.0,4.0,6.0,4.0,3.0,0.0,0.0,12-13,36
2013-05-12,Ath Madrid,Barcelona,1.0,2.0,A,0.0,0.0,D,1,12.0,11.0,2.0,3.0,18.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,12-13,36
2013-05-13,Sociedad,Granada,2.0,2.0,D,2.0,1.0,H,1,18.0,15.0,4.0,5.0,11.0,13.0,9.0,4.0,2.0,4.0,0.0,0.0,12-13,35
2013-05-18,Getafe,Valencia,0.0,1.0,A,0.0,1.0,A,1,4.0,16.0,1.0,4.0,12.0,15.0,7.0,9.0,2.0,1.0,0.0,0.0,12-13,36
2013-05-18,Granada,Osasuna,3.0,0.0,H,1.0,0.0,H,1,11.0,16.0,4.0,5.0,18.0,14.0,5.0,5.0,3.0,2.0,0.0,1.0,12-13,36
2013-05-18,Sevilla,Sociedad,1.0,2.0,A,1.0,2.0,A,1,20.0,13.0,4.0,6.0,12.0,10.0,12.0,6.0,4.0,3.0,1.0,0.0,12-13,36
2013-05-19,Barcelona,Valladolid,2.0,1.0,H,2.0,0.0,H,1,16.0,5.0,4.0,2.0,4.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,12-13,36
2013-05-19,La Coruna,Espanol,2.0,0.0,H,0.0,0.0,D,1,17.0,7.0,5.0,2.0,11.0,25.0,7.0,6.0,3.0,5.0,0.0,0.0,12-13,36
2013-05-19,Levante,Vallecano,2.0,3.0,A,0.0,1.0,A,1,12.0,18.0,4.0,7.0,25.0,13.0,6.0,3.0,1.0,5.0,0.0,0.0,12-13,36
2013-05-19,Zaragoza,Ath Bilbao,1.0,2.0,A,1.0,0.0,H,1,14.0,10.0,3.0,4.0,21.0,14.0,3.0,1.0,5.0,2.0,0.0,0.0,12-13,36
2013-05-20,Mallorca,Betis,1.0,0.0,H,1.0,0.0,H,1,15.0,10.0,5.0,2.0,13.0,17.0,6.0,5.0,4.0,2.0,0.0,0.0,12-13,36
2013-05-26,Valladolid,Celta,0.0,2.0,A,0.0,1.0,A,1,13.0,17.0,3.0,10.0,13.0,7.0,3.0,3.0,4.0,2.0,0.0,0.0,12-13,37
2013-05-26,Valencia,Granada,1.0,0.0,H,0.0,0.0,D,1,13.0,2.0,3.0,0.0,17.0,13.0,10.0,2.0,0.0,0.0,0.0,0.0,12-13,37
2013-05-26,Malaga,La Coruna,3.0,1.0,H,1.0,0.0,H,1,15.0,28.0,9.0,4.0,12.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,12-13,37
2013-05-26,Getafe,Vallecano,1.0,2.0,A,0.0,0.0,D,1,14.0,13.0,6.0,7.0,21.0,18.0,10.0,7.0,3.0,5.0,0.0,0.0,12-13,37
2013-05-26,Espanol,Barcelona,0.0,2.0,A,0.0,1.0,A,1,6.0,10.0,2.0,4.0,13.0,10.0,4.0,5.0,3.0,2.0,1.0,0.0,12-13,37
